Game	GameID	Players	Rounds	Turns	Ticks	P0_Score	P0_Ordinal	P0_Type	P1_Score	P1_Ordinal	P1_Type	P2_Score	P2_Ordinal	P2_Type	P3_Score	P3_Ordinal	P3_Type	P4_Score	P4_Ordinal	P4_Type	P5_Score	P5_Ordinal	P5_Type	P6_Score	P6_Ordinal	P6_Type	P7_Score	P7_Ordinal	P7_Type	P8_Score	P8_Ordinal	P8_Type
SushiGo	664	2	2	55	66	35.0	1	MCTSPlayer	32.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	665	2	2	55	62	27.0	2	MCTSPlayer	50.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	666	2	2	55	60	41.0	2	MCTSPlayer	57.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	667	2	2	55	58	38.0	2	MCTSPlayer	45.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	668	2	2	55	58	42.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	669	2	2	55	60	45.0	1	MCTSPlayer	38.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	670	2	2	55	60	35.0	2	MCTSPlayer	41.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	671	2	2	55	60	38.0	2	MCTSPlayer	60.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	672	2	2	55	64	18.0	2	MCTSPlayer	44.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	673	2	2	55	58	36.0	2	MCTSPlayer	64.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	674	2	2	55	64	41.0	2	MCTSPlayer	46.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	675	2	2	55	58	27.0	2	MCTSPlayer	43.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	676	2	2	55	58	40.0	2	MCTSPlayer	46.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	677	2	2	55	58	41.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	678	2	2	55	64	40.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	679	2	2	55	60	39.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	680	2	2	55	58	32.0	2	MCTSPlayer	45.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	681	2	2	55	66	38.0	2	MCTSPlayer	53.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	682	2	2	55	62	40.0	2	MCTSPlayer	68.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	683	2	2	55	58	26.0	2	MCTSPlayer	44.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	684	2	2	55	58	44.0	2	MCTSPlayer	57.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	685	2	2	55	60	26.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	686	2	2	55	60	30.0	2	MCTSPlayer	65.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	687	2	2	55	58	44.0	2	MCTSPlayer	58.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	688	2	2	55	58	30.0	2	MCTSPlayer	41.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	689	2	2	55	64	30.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	690	2	2	55	60	38.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	691	2	2	55	64	43.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	692	2	2	55	64	38.0	2	MCTSPlayer	55.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	693	2	2	55	62	39.0	2	MCTSPlayer	60.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	694	2	2	55	58	43.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	695	2	2	55	60	22.0	2	MCTSPlayer	42.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	696	2	2	55	64	30.0	2	MCTSPlayer	44.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	697	2	2	55	60	46.0	2	MCTSPlayer	53.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	698	2	2	55	66	34.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	699	2	2	55	62	32.0	2	MCTSPlayer	63.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	700	2	2	55	60	39.0	2	MCTSPlayer	55.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	701	2	2	55	62	37.0	2	MCTSPlayer	43.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	702	2	2	55	60	42.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	703	2	2	55	58	30.0	2	MCTSPlayer	58.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	704	2	2	55	58	41.0	2	MCTSPlayer	64.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	705	2	2	55	60	44.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	706	2	2	55	64	39.0	2	MCTSPlayer	44.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	707	2	2	55	62	27.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	708	2	2	55	60	36.0	2	MCTSPlayer	56.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	709	2	2	55	62	27.0	2	MCTSPlayer	51.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	710	2	2	55	58	33.0	2	MCTSPlayer	62.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	711	2	2	55	58	31.0	2	MCTSPlayer	60.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	712	2	2	55	58	52.0	2	MCTSPlayer	59.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	713	2	2	55	60	45.0	2	MCTSPlayer	57.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	714	2	2	55	60	50.0	1	MCTSPlayer	50.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	715	2	2	55	62	52.0	2	MCTSPlayer	58.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	716	2	2	55	58	34.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	717	2	2	55	58	33.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	718	2	2	55	60	30.0	2	MCTSPlayer	44.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	719	2	2	55	62	34.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	720	2	2	55	64	40.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	721	2	2	55	64	33.0	2	MCTSPlayer	55.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	722	2	2	55	60	32.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	723	2	2	55	62	46.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	724	2	2	55	60	53.0	1	MCTSPlayer	49.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	725	2	2	55	62	29.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	726	2	2	55	60	29.0	2	MCTSPlayer	53.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	727	2	2	55	58	40.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	728	2	2	55	58	46.0	2	MCTSPlayer	50.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	729	2	2	55	60	39.0	2	MCTSPlayer	50.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	730	2	2	55	60	45.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	731	2	2	55	60	42.0	2	MCTSPlayer	45.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	732	2	2	55	58	30.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	733	2	2	55	60	47.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	734	2	2	55	60	37.0	2	MCTSPlayer	46.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	735	2	2	55	58	53.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	736	2	2	55	60	38.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	737	2	2	55	60	53.0	2	MCTSPlayer	61.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	738	2	2	55	64	41.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	739	2	2	55	58	33.0	2	MCTSPlayer	40.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	740	2	2	55	58	52.0	1	MCTSPlayer	38.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	741	2	2	55	58	40.0	1	MCTSPlayer	38.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	742	2	2	55	62	37.0	2	MCTSPlayer	57.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	743	2	2	55	62	37.0	2	MCTSPlayer	53.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	744	2	2	55	60	31.0	2	MCTSPlayer	50.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	745	2	2	55	64	40.0	2	MCTSPlayer	66.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	746	2	2	55	58	42.0	2	MCTSPlayer	56.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	747	2	2	55	58	35.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	748	2	2	55	60	40.0	2	MCTSPlayer	56.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	749	2	2	55	60	31.0	2	MCTSPlayer	45.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	750	2	2	55	60	29.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	751	2	2	55	62	39.0	2	MCTSPlayer	41.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	752	2	2	55	60	40.0	2	MCTSPlayer	59.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	753	2	2	55	58	30.0	2	MCTSPlayer	56.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	754	2	2	55	60	37.0	2	MCTSPlayer	42.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	755	2	2	55	60	36.0	2	MCTSPlayer	46.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	756	2	2	55	60	28.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	757	2	2	55	66	40.0	1	MCTSPlayer	37.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	758	2	2	55	60	32.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	759	2	2	55	60	35.0	2	MCTSPlayer	44.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	760	2	2	55	60	40.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	761	2	2	55	58	47.0	1	MCTSPlayer	41.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	762	2	2	55	62	40.0	2	MCTSPlayer	43.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	763	2	2	55	60	38.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	764	2	2	55	62	43.0	2	MCTSPlayer	46.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	765	2	2	55	62	32.0	2	MCTSPlayer	57.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	766	2	2	55	60	29.0	2	MCTSPlayer	62.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	767	2	2	55	62	27.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	768	2	2	55	60	46.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	769	2	2	55	58	27.0	2	MCTSPlayer	60.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	770	2	2	55	58	55.0	1	MCTSPlayer	53.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	771	2	2	55	58	32.0	2	MCTSPlayer	45.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	772	2	2	55	62	31.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	773	2	2	55	60	32.0	2	MCTSPlayer	37.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	774	2	2	55	64	27.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	775	2	2	55	62	42.0	2	MCTSPlayer	46.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	776	2	2	55	60	44.0	1	MCTSPlayer	42.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	777	2	2	55	58	38.0	2	MCTSPlayer	59.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	778	2	2	55	60	39.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	779	2	2	55	60	50.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	780	2	2	55	64	30.0	2	MCTSPlayer	45.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	781	2	2	55	60	29.0	2	MCTSPlayer	53.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	782	2	2	55	60	45.0	1	MCTSPlayer	45.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	783	2	2	55	60	31.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	784	2	2	55	60	40.0	2	MCTSPlayer	45.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	785	2	2	55	64	42.0	2	MCTSPlayer	53.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	786	2	2	55	58	36.0	2	MCTSPlayer	51.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	787	2	2	55	62	39.0	2	MCTSPlayer	58.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	788	2	2	55	58	42.0	2	MCTSPlayer	53.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	789	2	2	55	58	33.0	2	MCTSPlayer	46.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	790	2	2	55	60	33.0	2	MCTSPlayer	43.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	791	2	2	55	60	33.0	2	MCTSPlayer	45.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	792	2	2	55	62	27.0	2	MCTSPlayer	43.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	793	2	2	55	64	42.0	2	MCTSPlayer	61.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	794	2	2	55	62	48.0	2	MCTSPlayer	65.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	795	2	2	55	60	40.0	2	MCTSPlayer	53.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	796	2	2	55	58	43.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	797	2	2	55	60	47.0	2	MCTSPlayer	58.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	798	2	2	55	60	29.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	799	2	2	55	62	33.0	2	MCTSPlayer	51.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	800	2	2	55	58	47.0	1	MCTSPlayer	46.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	801	2	2	55	58	34.0	2	MCTSPlayer	58.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	802	2	2	55	60	48.0	1	MCTSPlayer	43.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	803	2	2	55	58	37.0	2	MCTSPlayer	66.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	804	2	2	55	60	44.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	805	2	2	55	62	32.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	806	2	2	55	60	30.0	2	MCTSPlayer	51.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	807	2	2	55	64	49.0	2	MCTSPlayer	58.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	808	2	2	55	62	46.0	2	MCTSPlayer	61.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	809	2	2	55	62	32.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	810	2	2	55	64	32.0	2	MCTSPlayer	57.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	811	2	2	55	60	46.0	2	MCTSPlayer	50.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	812	2	2	55	62	42.0	2	MCTSPlayer	55.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	813	2	2	55	60	50.0	2	MCTSPlayer	56.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	814	2	2	55	58	34.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	815	2	2	55	58	36.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	816	2	2	55	62	35.0	2	MCTSPlayer	55.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	817	2	2	55	62	34.0	2	MCTSPlayer	43.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	818	2	2	55	58	53.0	2	MCTSPlayer	54.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	819	2	2	55	60	40.0	2	MCTSPlayer	52.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	820	2	2	55	62	38.0	2	MCTSPlayer	60.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	821	2	2	55	60	42.0	2	MCTSPlayer	55.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	822	2	2	55	62	29.0	2	MCTSPlayer	63.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	823	2	2	55	64	29.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	824	2	2	55	60	43.0	2	MCTSPlayer	55.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	825	2	2	55	64	47.0	2	MCTSPlayer	57.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	826	2	2	55	62	42.0	2	MCTSPlayer	55.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	827	2	2	55	58	28.0	2	MCTSPlayer	46.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	828	2	2	55	58	44.0	1	MCTSPlayer	43.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	829	2	2	55	62	35.0	2	MCTSPlayer	51.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	830	2	2	55	62	41.0	2	MCTSPlayer	42.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	831	2	2	55	58	44.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	832	2	2	55	60	27.0	2	MCTSPlayer	50.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	833	2	2	55	60	28.0	2	MCTSPlayer	48.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	834	2	2	55	60	47.0	2	MCTSPlayer	51.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	835	2	2	55	58	43.0	2	MCTSPlayer	59.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	836	2	2	55	60	43.0	2	MCTSPlayer	67.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	837	2	2	55	60	33.0	2	MCTSPlayer	58.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	838	2	2	55	60	28.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	839	2	2	55	60	45.0	1	MCTSPlayer	42.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	840	2	2	55	64	38.0	2	MCTSPlayer	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	841	2	2	55	58	41.0	2	MCTSPlayer	42.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	842	2	2	55	58	36.0	2	MCTSPlayer	47.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	843	2	2	55	58	41.0	2	MCTSPlayer	50.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	844	2	2	55	60	43.0	2	MCTSPlayer	68.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	845	2	2	55	58	38.0	2	MCTSPlayer	53.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
SushiGo	846	2	2	55	60	53.0	2	MCTSPlayer	55.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0		0	0		0	0	
